logFC	logCPM	F	PValue	status
SIN3A@08582	-4.319e+00	 3.336553	6.357e+00	0.0247188	test
SIN3A@07723	 2.908e+00	 6.614777	6.378e+00	0.0247193	test
SIN3A@07914	 3.661e+00	 7.704119	6.377e+00	0.0247317	test
SIN3A@00894	-4.607e+00	 2.796589	6.354e+00	0.0247479	test
SIN3A@11338	-4.535e+00	 3.787655	6.367e+00	0.0248203	test
SIN3A@12576	 7.180e+00	 0.847601	6.492e+00	0.0248406	test
SIN3A@09851	 3.119e+00	 7.138148	6.356e+00	0.0249286	test
SIN3A@12448	 3.508e+00	 5.762003	6.349e+00	0.0249978	test
SIN3A@08174	 2.932e+00	 7.655228	6.348e+00	0.0250052	test
SIN3A@10342	-3.688e+00	 4.213441	6.312e+00	0.0251433	test
SIN3A@03018	 4.415e+00	 4.586380	6.309e+00	0.0251765	test
SIN3A@07756	 2.745e+00	 6.977138	6.330e+00	0.0251787	test
SIN3A@08572	 5.379e+00	 4.256020	6.324e+00	0.0252320	test
SIN3A@09737	 7.176e+00	 3.857178	6.322e+00	0.0252519	test
SIN3A@10541	 4.648e+00	 4.692937	6.319e+00	0.0252823	test
SIN3A@07919	 1.787e+00	 7.916194	6.315e+00	0.0253014	test
SIN3A@02231	 5.447e+00	 5.632372	6.314e+00	0.0253309	test
SIN3A@03617	 9.642e+00	 3.150365	6.438e+00	0.0253330	test
SIN3A@04393	 5.077e+00	 4.836659	6.313e+00	0.0253343	test
SIN3A@08080	 9.719e+00	 3.225323	6.431e+00	0.0254020	test
SIN3A@01052	 6.846e+00	 3.728155	6.296e+00	0.0255010	test
SIN3A@14420	-3.306e+00	 5.224380	6.292e+00	0.0255444	negative
SIN3A@02952	 7.831e+00	 4.502787	6.272e+00	0.0257355	test
SIN3A@11105	-3.752e+00	 4.147812	6.218e+00	0.0260909	test
SIN3A@01484	-4.312e+00	 3.410496	6.214e+00	0.0261077	test
SIN3A@12620	 4.985e+00	 5.102573	6.231e+00	0.0261480	test
SIN3A@08998	 5.576e+00	 5.538559	6.221e+00	0.0262431	test
SIN3A@13791	-4.333e+00	 3.884877	6.212e+00	0.0263393	test
SIN3A@07601	 4.071e+00	 5.611543	6.207e+00	0.0263831	test
SIN3A@07968	 3.494e+00	 5.566229	6.202e+00	0.0264381	test
SIN3A@11876	 9.495e+00	 3.007100	6.306e+00	0.0266040	test
SIN3A@10748	 9.202e+00	 5.018083	6.182e+00	0.0266422	test
SIN3A@11899	-4.641e+00	 2.943249	6.164e+00	0.0267560	test
SIN3A@10995	 8.741e+00	 2.280435	6.290e+00	0.0267671	test
