oligo	XR029	XR030	XR031	XR032	XR034	XR035	XR036	XR037	group
SIN3A@00483	423	193	28	7	285	439	429	398	test
SIN3A@00484	1557	1516	1319	956	2263	1256	3023	1496	test
SIN3A@00485	1160	1787	120	75	987	729	1237	444	test
SIN3A@00486	148	609	38	32	6	4	1	80	test
SIN3A@00487	1750	2268	624	266	1306	744	2121	2473	test
SIN3A@00488	329	28	1	1	262	626	604	2609	test
SIN3A@00489	493	843	101	52	1	3	563	1002	test
SIN3A@00490	268	387	33	31	147	15	481	183	test
SIN3A@00491	90	276	60	8	64	1268	491	141	test
SIN3A@00492	1113	423	85	27	277	18	415	1615	test
SIN3A@00493	349	545	367	355	361	524	437	278	test
SIN3A@00494	2	0	0	0	1	1	0	2	test
SIN3A@00495	3564	3258	2812	2016	3534	2682	1139	4540	test
SIN3A@00496	719	290	27	33	454	6	1	268	test
SIN3A@00497	274	413	74	3	103	408	343	748	test
SIN3A@00498	4603	6069	1359	898	4051	5896	2278	767	test
SIN3A@00499	599	1312	110	32	1960	218	1276	993	test
SIN3A@00500	466	756	330	249	821	817	249	143	test
SIN3A@00501	81	290	5	50	391	6	0	7	test
SIN3A@00502	447	239	13	1	696	385	0	16	test
SIN3A@00503	1	6	2	0	2	0	219	30	test
SIN3A@00504	928	2347	914	132	820	862	231	655	test
SIN3A@00505	300	221	106	72	449	892	435	1695	test
SIN3A@00506	302	32	4	11	308	18	231	20	test
SIN3A@00507	453	804	97	91	34	8	5	631	test
SIN3A@00508	1029	2793	414	53	420	924	103	668	test
SIN3A@00509	375	1220	92	18	0	305	221	1028	test
SIN3A@00510	188	58	31	25	21	8	4	572	test
SIN3A@00511	1101	1792	512	34	848	53	156	459	test
SIN3A@00512	648	116	19	8	402	1049	249	78	test
SIN3A@00513	318	1173	64	9	26	623	740	94	test
SIN3A@00514	753	1082	202	46	190	1507	373	209	test
SIN3A@00515	0	1	1	0	0	1	0	1	test
SIN3A@00516	1504	980	1001	468	493	1653	1293	1108	test
SIN3A@00517	2	134	4	10	0	0	286	172	test
SIN3A@00518	5	2	1	0	5	1	0	5	test
SIN3A@00519	334	51	9	10	14	3	3	793	test
SIN3A@00520	0	1	0	0	0	2	1	0	test
SIN3A@00521	199	948	129	42	71	394	413	131	test
SIN3A@00522	491	501	40	1	560	922	770	375	test
SIN3A@00523	2841	867	1332	1377	1671	2406	685	843	test
SIN3A@00524	303	1060	69	34	25	761	746	33	test
SIN3A@00525	123	1215	252	51	1161	2344	2033	2505	test
SIN3A@00526	1199	1881	89	6	547	12	344	916	test
SIN3A@00527	2847	994	1497	1081	2634	1151	1109	1497	test
SIN3A@00528	1677	1167	759	355	1384	1661	1949	1447	test
SIN3A@00529	2576	2398	455	64	2563	3082	2875	1072	test
SIN3A@00530	966	2345	460	347	920	2611	852	960	test
SIN3A@00531	1049	801	231	5	656	1005	758	286	test
SIN3A@00532	1068	1827	365	327	1561	2127	465	1637	test
SIN3A@00533	354	1571	108	84	695	820	238	760	test
SIN3A@00534	502	558	143	38	536	775	17	109	test
SIN3A@00535	1060	752	415	283	843	1356	1111	606	test
SIN3A@00536	73	1518	236	11	716	2085	726	2164	test
SIN3A@00537	569	1324	224	65	1109	1809	386	1583	test
SIN3A@00538	1	2	0	2	0	3	2	1	test
SIN3A@00539	652	1888	111	29	150	767	1749	1063	test
SIN3A@00540	751	482	20	19	477	8	0	25	test
SIN3A@00541	121	11	4	23	452	673	213	245	test
SIN3A@00542	54	2077	142	35	261	1958	23	770	test
SIN3A@00543	626	357	13	17	918	21	2	93	test
SIN3A@00544	130	243	13	23	269	899	18	488	test
SIN3A@00545	2	2	0	0	1	1	0	0	test
SIN3A@00546	480	898	489	333	1006	1136	736	81	test
SIN3A@00547	924	2570	126	64	406	459	1823	1686	test
SIN3A@00548	1681	1674	935	1125	1283	689	753	510	test
SIN3A@00549	1763	600	691	830	1042	645	416	109	test
SIN3A@00550	872	401	56	20	91	879	449	185	test
SIN3A@00551	244	615	543	53	1494	1849	335	378	test
SIN3A@00552	18	286	42	5	7	787	186	258	test
SIN3A@00553	949	413	346	449	1015	203	487	125	test
SIN3A@00554	275	430	17	7	383	191	2	1578	test
SIN3A@00555	3778	4436	1703	1577	4183	3583	919	996	test
SIN3A@00556	1445	1998	239	61	979	779	392	416	test
SIN3A@00557	931	1520	310	298	987	2627	911	87	test
SIN3A@00558	0	5	0	0	2	6	3	6	test
SIN3A@00559	1307	1034	728	733	1127	2642	518	451	test
SIN3A@00560	2914	2185	936	819	1559	1057	1437	672	test
SIN3A@00561	1048	1265	331	70	193	199	308	747	test
SIN3A@00562	881	125	447	601	663	494	376	106	test
SIN3A@00563	1195	1481	482	425	1538	1374	414	844	test
SIN3A@00564	130	10	1	25	120	432	234	264	test
SIN3A@00565	657	1250	371	85	692	553	237	1093	test
SIN3A@00566	392	363	16	11	459	463	1408	923	test
SIN3A@00567	266	326	16	6	308	1321	501	196	test
SIN3A@00568	254	42	0	10	7	460	327	245	test
SIN3A@00569	608	1022	112	51	74	19	890	521	test
SIN3A@00570	129	206	2	0	250	1120	709	1554	test
SIN3A@00571	1976	2373	502	565	1752	1821	1209	471	test
SIN3A@00572	146	390	41	37	24	410	652	478	test
SIN3A@00573	350	996	80	22	546	992	1157	669	test
SIN3A@00574	1742	701	659	553	1326	1896	70	698	test
SIN3A@00575	1857	656	868	875	1188	754	2777	2033	test
SIN3A@00576	394	331	23	10	289	408	2	928	test
SIN3A@00577	0	0	0	0	78	685	15	2	test
SIN3A@00578	1228	953	625	732	813	337	738	421	test
SIN3A@00579	609	404	228	12	5	1355	775	595	test
SIN3A@00580	795	695	478	21	222	7	366	1714	test
SIN3A@00581	2256	1724	1378	826	1343	1947	1548	839	test
SIN3A@00582	544	50	8	0	11	1088	446	346	test
SIN3A@00583	1380	459	627	756	1155	368	59	1636	test
SIN3A@00584	4	123	1	0	0	2	95	938	test
SIN3A@00585	1503	1906	184	38	454	2546	2460	4315	test
SIN3A@00586	674	1268	576	87	1771	2016	763	586	test
SIN3A@00587	3	0	1	3	73	2	381	1408	test
SIN3A@00588	40	733	68	19	2	961	399	389	test
SIN3A@00589	1410	985	942	782	1545	2185	452	515	test
SIN3A@00590	592	900	332	29	38	404	1272	160	test
SIN3A@00591	587	696	139	50	1269	1037	258	39	test
SIN3A@00592	1012	1557	92	27	4	400	391	1267	test
SIN3A@00593	818	2620	244	76	1606	1475	1565	618	test
SIN3A@00594	1307	1485	1003	863	1195	2046	494	294	test
SIN3A@00595	381	523	111	4	6	606	991	1985	test
SIN3A@00596	325	622	16	2	404	495	19	1702	test
SIN3A@00597	668	409	292	16	847	1173	925	942	test
SIN3A@00598	1788	2607	794	316	1297	1404	1686	1902	test
SIN3A@00599	299	552	91	25	227	19	462	1983	test
SIN3A@00600	2096	2989	319	87	1669	1790	330	2245	test
SIN3A@00601	603	528	21	7	1022	709	766	566	test
SIN3A@00602	1072	671	400	341	399	1506	2851	185	test
SIN3A@00603	196	177	244	213	178	129	19	233	test
SIN3A@00604	829	773	302	264	327	1013	136	46	test
SIN3A@00605	1958	2954	1253	1078	2387	4234	2668	2933	test
SIN3A@00606	0	3	6	15	31	0	3	325	test
SIN3A@00607	1257	1287	100	6	646	442	201	43	test
SIN3A@00608	25	249	155	32	164	421	7	266	test
SIN3A@00609	1006	1856	118	20	471	1280	666	1677	test
SIN3A@00610	330	1178	382	56	606	421	534	798	test
SIN3A@00611	1554	3017	889	447	1020	3579	1345	818	test
SIN3A@00612	554	460	14	26	342	1130	1187	823	test
SIN3A@00613	1312	1395	104	44	959	920	1797	340	test
SIN3A@00614	1911	1070	886	905	2287	1944	111	1798	test
SIN3A@00615	1090	2121	364	314	1605	3483	1713	927	test
SIN3A@00616	352	1388	188	4	1034	862	256	169	test
SIN3A@00617	0	4	2	12	0	400	290	21	test
SIN3A@00618	227	961	93	12	80	597	2881	1991	test
SIN3A@00619	115	16	6	0	319	365	11	543	test
SIN3A@00620	618	2004	392	374	465	430	2048	787	test
SIN3A@00621	190	372	64	11	129	444	855	1766	test
SIN3A@00622	230	1486	190	61	584	1612	234	695	test
SIN3A@00623	487	573	22	2	68	823	266	250	test
SIN3A@00624	932	966	188	38	548	348	170	889	test
SIN3A@00625	450	616	358	292	1138	560	166	89	test
SIN3A@00626	72	168	7	13	1	0	326	298	test
SIN3A@00627	9	553	3	4	249	183	4	196	test
SIN3A@00628	1270	520	725	459	600	1669	1984	1870	test
SIN3A@00629	168	345	271	71	1000	53	475	1269	test
SIN3A@00630	696	641	176	17	2	3	693	73	test
SIN3A@00631	127	291	10	13	123	864	296	313	test
SIN3A@00632	598	72	252	21	791	485	196	877	test
SIN3A@00633	296	45	11	29	11	368	184	441	test
SIN3A@00634	1504	1281	767	796	1647	4069	103	917	test
SIN3A@00635	749	1067	611	531	849	608	169	326	test
SIN3A@00636	762	808	762	682	1090	1444	280	642	test
SIN3A@00637	502	303	171	21	19	596	878	398	test
SIN3A@00638	321	606	155	26	317	1172	718	469	test
SIN3A@00639	13	1	53	6	234	1381	208	8	test
SIN3A@00640	695	461	18	2	78	2	1055	58	test
SIN3A@00641	612	989	579	289	433	1007	570	412	test
SIN3A@00642	573	927	397	322	522	137	1077	200	test
SIN3A@00643	2	247	4	0	3	1261	13	2	test
SIN3A@00644	1309	1350	796	396	683	150	283	536	test
SIN3A@00645	1138	2447	599	707	1169	262	66	291	test
SIN3A@00646	664	90	145	20	288	917	1243	835	test
SIN3A@00647	0	260	0	11	2	0	3	0	test
SIN3A@00648	1268	686	714	447	425	525	38	360	test
SIN3A@00649	587	1105	579	285	861	817	292	40	test
SIN3A@00650	2142	274	772	771	1169	382	531	1437	test
SIN3A@00651	955	240	161	51	8	707	176	245	test
SIN3A@00652	1313	408	816	816	1460	1430	340	98	test
SIN3A@00653	356	34	13	41	1	481	214	356	test
SIN3A@00654	3179	1577	1587	1689	4669	4407	1096	2766	test
SIN3A@00655	1218	1864	573	359	1415	1455	2529	1309	test
SIN3A@00656	0	320	45	8	666	1055	581	388	test
SIN3A@00657	52	50	71	55	37	482	649	968	test
SIN3A@00658	12	243	17	1	71	2	1	305	test
SIN3A@00659	166	937	125	23	2	388	1182	589	test
SIN3A@00660	755	1365	169	88	316	560	2046	2223	test
SIN3A@00661	1777	699	713	791	1432	390	353	349	test
SIN3A@00662	343	999	467	263	481	1425	437	3251	test
SIN3A@00663	348	250	274	320	316	520	44	46	test
SIN3A@00664	1664	552	1079	1128	1660	1387	95	538	test
SIN3A@00665	961	1341	510	35	1112	981	1651	2418	test
SIN3A@00666	810	1862	288	147	1583	437	529	1645	test
SIN3A@00667	1803	1610	473	456	1407	1124	254	287	test
SIN3A@00668	208	853	64	10	413	770	631	265	test
SIN3A@00669	503	293	127	52	225	524	10	27	test
SIN3A@00670	340	729	99	16	384	319	4	35	test
SIN3A@00671	1271	2137	1198	972	1729	1502	1284	1590	test
SIN3A@00672	5	248	2	21	2	0	4	872	test
SIN3A@00673	512	663	144	31	469	1349	502	527	test
SIN3A@00674	40	52	19	15	17	736	339	345	test
SIN3A@00675	684	788	503	21	224	808	280	51	test
SIN3A@00676	1142	132	57	43	323	914	346	391	test
SIN3A@00677	10	200	9	12	106	418	14	627	test
SIN3A@00678	285	234	223	24	855	654	203	1125	test
SIN3A@00679	56	1082	38	19	56	12	2139	376	test
SIN3A@00680	2505	964	585	725	937	722	287	273	test
SIN3A@00681	999	702	223	33	500	425	1009	138	test
SIN3A@00682	165	28	8	15	4	191	507	41	test
SIN3A@00683	566	942	247	7	1335	2163	935	240	test
SIN3A@00684	2164	1889	880	919	1149	1190	105	207	test
SIN3A@00685	590	436	116	41	261	598	1393	290	test
SIN3A@00686	120	281	13	11	82	917	27	5	test
SIN3A@00687	2049	1049	1247	1139	1625	1271	112	805	test
SIN3A@00688	96	741	417	15	46	14	4	243	test
SIN3A@00689	64	245	12	14	340	2031	475	34	test
SIN3A@00690	712	1060	73	49	29	16	1507	2197	test
SIN3A@00691	758	584	33	15	488	629	18	30	test
SIN3A@00692	1209	1751	541	399	1220	193	677	1351	test
SIN3A@00693	3	587	100	3	67	7	441	30	test
SIN3A@00694	0	1	1	0	0	0	1	1	test
SIN3A@00695	222	62	223	13	343	499	6	559	test
SIN3A@00696	2	1	0	0	1	0	0	0	test
SIN3A@00697	542	688	96	12	49	237	2	414	test
SIN3A@00698	539	1371	227	8	94	1132	1261	1149	test
SIN3A@00699	203	225	11	18	1008	24	103	510	test
SIN3A@00700	98	319	14	2	0	0	0	5	test
SIN3A@00701	412	275	7	17	4	420	533	263	test
SIN3A@00702	962	819	956	667	733	1125	502	494	test
SIN3A@00703	840	692	210	48	557	717	12	643	test
SIN3A@00704	6	29	8	9	10	300	193	66	test
SIN3A@00705	369	535	117	67	622	1897	122	169	test
SIN3A@00706	567	290	8	3	80	1603	786	800	test
SIN3A@00707	1456	1462	586	430	1340	2650	1237	296	test
SIN3A@00708	1249	802	228	10	25	935	18	661	test
SIN3A@00709	1105	1876	615	349	1281	2463	764	505	test
SIN3A@00710	793	784	111	31	114	14	1	267	test
SIN3A@00711	1378	392	950	873	1708	1354	289	796	test
SIN3A@00712	122	23	5	6	636	695	813	1113	test
SIN3A@00713	1221	2963	482	67	1645	1148	837	1784	test
SIN3A@00714	11	599	20	7	122	6	1	264	test
SIN3A@00715	2967	3862	1286	480	1986	2807	3409	1900	test
SIN3A@00716	348	532	32	4	203	9	0	21	test
SIN3A@00717	500	1245	51	23	344	801	440	1645	test
SIN3A@00718	23	823	33	15	183	9	3	201	test
SIN3A@00719	430	1185	436	48	685	907	530	579	test
SIN3A@00720	1226	616	151	16	99	689	5	254	test
SIN3A@00721	367	655	378	14	415	1326	325	56	test
SIN3A@00722	1338	2476	68	62	931	958	1738	3729	test
SIN3A@00723	10812	12896	5080	4617	8824	8142	7146	7673	test
SIN3A@00724	0	0	0	0	0	0	0	0	test
SIN3A@00725	408	51	136	17	91	1277	16	1484	test
SIN3A@00726	989	1490	273	35	294	883	152	192	test
SIN3A@00727	195	346	90	4	8	573	506	1212	test
SIN3A@00728	485	611	500	32	318	26	1018	1274	test
SIN3A@00729	942	2023	252	49	290	1685	1258	1289	test
SIN3A@00730	146	22	55	8	6	767	0	193	test
SIN3A@00731	1812	1028	1370	1260	1610	1621	299	78	test
SIN3A@00732	0	0	0	0	1	0	0	3	test
SIN3A@00733	797	676	298	31	1786	1608	1583	1288	test
SIN3A@00734	604	545	242	31	783	1144	927	133	test
SIN3A@00735	351	518	215	38	192	2220	415	328	test
SIN3A@00736	8	10	103	49	633	506	482	818	test
SIN3A@00737	1415	2112	666	628	893	898	451	738	test
SIN3A@00738	371	688	328	326	285	649	32	59	test
SIN3A@00739	614	502	412	316	617	1588	43	552	test
SIN3A@00740	1720	2147	712	542	1777	1073	1188	537	test
SIN3A@00741	199	327	18	18	78	5	980	543	test
SIN3A@00742	222	570	85	50	343	32	1452	351	test
SIN3A@00743	565	886	429	34	1411	1272	654	756	test
SIN3A@00744	1151	1626	471	46	1167	3198	2546	2503	test
SIN3A@00745	322	956	38	17	368	12	733	534	test
SIN3A@00746	1122	427	963	909	1672	906	417	537	test
SIN3A@00747	2819	1645	1561	1527	2321	1205	564	1402	test
SIN3A@00748	588	1283	53	25	330	2330	311	479	test
SIN3A@00749	731	2024	112	59	345	1480	121	707	test
SIN3A@00750	2	1	1	3	3	609	142	3	test
SIN3A@00751	161	56	289	13	650	757	6	263	test
SIN3A@00752	3328	3870	666	359	519	3941	1524	309	test
SIN3A@00753	1	367	89	5	5	495	410	249	test
SIN3A@00754	41	641	41	19	327	23	2	77	test
SIN3A@00755	269	256	69	53	560	1005	181	999	test
SIN3A@00756	1840	1400	492	55	281	2800	767	824	test
SIN3A@00757	1494	962	682	753	1243	1411	330	2919	test
SIN3A@00758	2011	1633	1141	1171	2059	1693	618	1640	test
SIN3A@00759	531	463	241	72	929	653	770	956	test
SIN3A@00760	1821	1890	634	463	891	1490	2300	442	test
SIN3A@00761	1290	1932	445	287	1406	2722	1577	881	test
SIN3A@00762	1804	1750	466	259	1769	1308	863	1532	test
SIN3A@00763	583	289	50	11	209	1158	718	225	test
SIN3A@00764	17	218	10	19	10	7	268	1007	test
SIN3A@00765	1160	1607	120	24	616	613	772	763	test
SIN3A@00766	1280	792	933	817	1733	1718	577	1111	test
SIN3A@00767	304	1055	312	6	1069	1584	850	237	test
SIN3A@00768	0	0	0	0	0	1	0	0	test
SIN3A@00769	30	58	32	34	28	444	1118	411	test
SIN3A@00770	1174	645	111	32	299	583	266	419	test
SIN3A@00771	954	691	32	65	971	795	42	21	test
SIN3A@00772	449	245	197	43	734	1738	437	1063	test
SIN3A@00773	161	40	69	36	34	165	108	224	test
SIN3A@00774	1062	732	195	17	9	670	170	544	test
SIN3A@00775	382	829	154	53	49	16	142	219	test
SIN3A@00776	1758	2922	98	49	1518	726	898	1238	test
SIN3A@00777	800	2124	342	47	2492	3990	1291	284	test
SIN3A@00778	2111	2386	1121	996	2321	2498	542	1333	test
SIN3A@00779	630	1480	216	22	767	1399	1598	1897	test
SIN3A@00780	803	110	166	101	121	1399	16	306	test
SIN3A@00781	489	1351	454	35	12	435	3876	1544	test
SIN3A@00782	1071	1649	1353	40	570	1476	1472	1150	test
SIN3A@00783	949	1190	44	8	257	956	18	266	test
SIN3A@00784	874	1569	510	376	393	865	21	416	test
SIN3A@00785	1190	1546	508	351	335	1637	1508	2113	test
SIN3A@00786	267	563	211	46	1201	1182	44	456	test
SIN3A@00787	778	85	97	3	4	0	346	998	test
SIN3A@00788	1904	1997	1049	1262	1594	1264	119	106	test
SIN3A@00789	249	563	142	7	326	2141	22	28	test
SIN3A@00790	1110	1395	568	54	972	882	387	467	test
SIN3A@00791	1151	612	272	71	658	1957	207	471	test
SIN3A@00792	0	0	1	0	0	0	1	0	test
SIN3A@00793	384	1221	236	252	633	515	310	45	test
SIN3A@00794	801	489	176	170	237	838	16	31	test
SIN3A@00795	148	834	163	21	300	669	578	113	test
SIN3A@00796	359	435	74	29	21	246	6	311	test
SIN3A@00797	207	71	410	34	320	16	5	34	test
SIN3A@00798	291	36	6	8	107	0	226	13	test
SIN3A@00799	113	474	31	28	376	416	11	549	test
SIN3A@00800	1090	241	119	18	394	616	13	710	test
SIN3A@00801	752	294	104	13	1606	1155	864	2209	test
SIN3A@00802	670	1137	350	271	709	860	1026	761	test
SIN3A@00803	2315	1078	1172	1380	1938	1880	372	197	test
SIN3A@00804	1544	2527	1352	1160	3539	3894	2312	1361	test
SIN3A@00805	803	745	424	497	826	612	530	390	test
SIN3A@00806	1625	1994	1024	932	1756	3481	687	577	test
SIN3A@00807	1304	1266	449	505	704	714	1759	720	test
SIN3A@00808	738	97	25	16	562	1028	406	216	test
SIN3A@00809	79	53	26	29	185	10	5	156	test
SIN3A@00810	1165	2440	608	350	448	1101	1358	546	test
SIN3A@00811	2	0	0	0	0	0	0	3	test
SIN3A@00812	1336	1835	740	743	1158	1202	351	107	test
SIN3A@00813	3416	4953	2219	1773	3053	3204	1269	1536	test
SIN3A@00814	752	527	530	245	483	113	177	23	test
SIN3A@00815	1693	1139	576	496	875	244	1936	1012	test
SIN3A@00816	2715	1459	1388	1397	2114	959	1384	2451	test
SIN3A@00817	0	432	6	12	377	796	269	543	test
SIN3A@00818	0	264	5	17	13	813	11	4	test
SIN3A@00819	969	535	147	36	283	995	4	481	test
SIN3A@00820	326	18	5	4	215	329	0	334	test
SIN3A@00821	255	356	22	39	254	1426	514	1261	test
SIN3A@00822	1826	1721	493	313	1352	709	579	128	test
SIN3A@00823	1689	1345	1280	1287	2126	2258	2055	962	test
SIN3A@00824	459	929	108	104	886	612	5	332	test
SIN3A@00825	250	736	26	20	1	410	13	709	test
SIN3A@00826	1533	1455	482	511	662	276	115	257	test
SIN3A@00827	1893	2554	1186	679	1673	1606	364	2048	test
SIN3A@00828	923	829	251	102	1246	732	1243	2108	test
SIN3A@00829	1304	1153	233	49	780	43	1067	1101	test
SIN3A@00830	2252	3464	1356	1080	2048	1637	340	764	test
SIN3A@00831	33	1523	203	21	771	2284	1106	437	test
SIN3A@00832	681	2456	105	63	420	14	224	27	test
SIN3A@00833	378	352	90	30	569	779	6	673	test
SIN3A@00834	3202	2925	1038	945	2680	1270	2267	958	test
SIN3A@00835	1457	1492	476	138	20	2397	2845	1598	test
SIN3A@00836	2514	2649	1717	1151	1425	3522	1458	684	test
SIN3A@00837	2058	1140	736	697	1304	996	639	1115	test
SIN3A@00838	273	716	469	28	692	1760	287	972	test
SIN3A@00839	1338	1740	59	47	1218	1933	861	3450	test
SIN3A@00840	696	1509	282	73	202	169	788	1005	test
SIN3A@00841	379	647	13	0	187	576	291	19	test
SIN3A@00842	756	853	124	81	745	207	265	392	test
SIN3A@00843	1228	1606	117	17	443	417	1661	1858	test
SIN3A@00844	3274	1818	1234	1421	1678	1903	900	240	test
SIN3A@00845	2449	2650	857	665	1471	1125	3534	1378	test
SIN3A@00846	3085	2129	1664	1658	2288	2640	2391	1089	test
SIN3A@00847	1151	986	29	11	634	19	712	50	test
SIN3A@00848	0	3	0	0	0	1	0	0	test
SIN3A@00849	1419	1359	401	16	1025	462	536	877	test
SIN3A@00850	1	0	0	0	0	2	0	0	test
SIN3A@00851	607	898	30	26	1631	46	591	1253	test
SIN3A@00852	1520	2940	847	327	1130	2919	1576	1140	test
SIN3A@00853	3325	4492	1051	606	1224	4247	1362	1841	test
SIN3A@00854	2005	1068	953	682	1213	1207	1027	421	test
SIN3A@00855	2654	2030	1130	845	1356	3571	2058	4798	test
SIN3A@00856	1241	1907	721	387	2481	2997	1316	2390	test
SIN3A@00857	301	851	459	189	1077	1262	729	294	test
SIN3A@00858	1245	2627	598	244	789	677	969	939	test
SIN3A@00859	806	2436	159	47	1643	1869	1198	860	test
SIN3A@00860	1331	2832	466	280	1438	1702	2269	2226	test
SIN3A@00861	2	208	9	1	68	657	8	233	test
SIN3A@00862	4183	4919	1819	1326	5091	4141	2869	3379	test
SIN3A@00863	883	2681	634	166	1257	1470	3129	4911	test
SIN3A@00864	461	450	24	7	310	675	112	657	test
SIN3A@00865	1649	1145	565	388	1394	1965	535	74	test
SIN3A@00866	2243	2512	703	293	2007	3298	924	1038	test
SIN3A@00867	725	1074	308	79	621	415	493	1114	test
SIN3A@00868	47	938	307	23	69	15	1213	262	test
SIN3A@00869	110	25	6	20	412	702	198	29	test
SIN3A@00870	2	2	0	3	1	1	0	3	test
SIN3A@00871	2837	1965	1682	1484	3251	2865	628	714	test
SIN3A@00872	398	495	74	9	1823	1249	233	235	test
SIN3A@00873	187	49	153	80	357	562	574	304	test
SIN3A@00874	2482	2810	1193	81	620	3149	2515	1766	test
SIN3A@00875	2893	3308	1174	994	2089	2371	999	1347	test
SIN3A@00876	34	23	237	34	1057	846	541	970	test
SIN3A@00877	2642	2535	978	802	2417	3428	1848	4516	test
SIN3A@00878	1657	1629	1446	1475	1656	2493	1378	1635	test
SIN3A@00879	977	719	417	388	699	487	952	412	test
SIN3A@00880	1129	791	385	296	1291	692	1681	743	test
SIN3A@00881	1065	1505	598	327	816	490	1237	387	test
SIN3A@00882	6	1	0	0	1	0	5	1	test
SIN3A@00883	866	874	348	85	356	4206	1086	818	test
SIN3A@00884	148	1147	329	73	365	1897	195	377	test
SIN3A@00885	844	733	63	19	583	19	558	40	test
SIN3A@00886	728	176	12	7	661	1925	970	521	test
SIN3A@00887	264	1378	115	25	659	1963	496	443	test
SIN3A@00888	29	731	250	29	1146	1171	906	2174	test
SIN3A@00889	1923	1553	322	50	2842	4611	1040	236	test
SIN3A@00890	2761	1479	965	1062	1188	1393	578	105	test
SIN3A@00891	197	344	69	27	2	372	0	22	test
SIN3A@00892	1668	519	1683	930	1986	1039	774	604	test
SIN3A@00893	0	10	1	0	0	0	0	16	test
SIN3A@00894	151	216	1	1	284	323	3	7	test
SIN3A@00895	1486	1490	406	88	215	872	527	796	test
SIN3A@00896	1126	770	453	353	1774	1773	1750	499	test
SIN3A@00897	440	807	104	44	510	540	970	1447	test
SIN3A@00898	786	374	245	223	167	978	73	637	test
SIN3A@00899	537	424	406	59	1228	659	387	390	test
SIN3A@00900	5128	2607	1450	1243	2910	3062	590	917	test
SIN3A@00901	2	508	25	2	654	695	311	12	test
SIN3A@00902	417	1114	74	18	810	850	1208	520	test
SIN3A@00903	947	840	654	687	943	351	1054	139	test
SIN3A@00904	844	140	62	52	508	913	1118	354	test
SIN3A@00905	131	471	39	20	524	432	496	660	test
SIN3A@00906	4825	2833	2544	2468	3091	1219	1795	2017	test
SIN3A@00907	147	873	33	33	43	1	286	21	test
SIN3A@00908	574	983	596	305	455	617	272	861	test
SIN3A@00909	687	1424	314	250	637	1259	43	2417	test
SIN3A@00910	346	42	18	21	57	179	3	158	test
SIN3A@00911	1452	1136	424	330	1323	604	149	380	test
SIN3A@00912	674	522	30	88	608	1033	248	381	test
SIN3A@00913	261	1109	78	11	172	10	609	628	test
SIN3A@00914	443	714	40	32	29	16	3	168	test
SIN3A@00915	23	328	122	26	299	515	0	11	test
SIN3A@00916	559	1125	97	19	3	0	258	331	test
SIN3A@00917	457	1536	352	63	1197	1222	1195	995	test
SIN3A@00918	405	48	441	30	76	1035	243	1903	test
SIN3A@00919	756	461	135	48	659	2317	545	383	test
SIN3A@00920	1429	2022	475	432	1286	1586	1032	1016	test
SIN3A@00921	1350	964	313	63	26	1741	457	609	test
SIN3A@00922	227	178	149	50	423	14	1156	1745	test
SIN3A@00923	0	6	2	0	1	1	9	0	test
SIN3A@00924	1192	170	733	774	1216	2088	495	1709	test
SIN3A@00925	1174	763	99	19	476	1033	587	1182	test
SIN3A@00926	844	391	46	59	173	490	319	1862	test
SIN3A@00927	14	230	74	14	3	2	0	13	test
SIN3A@00928	1309	2049	569	391	1577	1262	337	74	test
SIN3A@00929	677	793	77	21	631	491	550	784	test
SIN3A@00930	362	302	16	10	451	295	313	1093	test
SIN3A@00931	10	316	13	38	491	14	331	733	test
SIN3A@00932	1009	256	496	522	1828	1884	423	676	test
SIN3A@00933	1975	1712	253	24	714	778	1405	866	test
SIN3A@00934	124	163	76	26	339	26	1424	603	test
SIN3A@00935	118	974	156	37	40	333	4	387	test
SIN3A@00936	1136	698	833	760	1417	1095	350	496	test
SIN3A@00937	590	1135	51	5	159	464	455	310	test
SIN3A@00938	328	313	225	24	18	1309	15	425	test
