logFC	logCPM	F	PValue	status
SIN3A@10210	-4.828e+00	 4.728768	7.975e+00	0.021632	test
SIN3A@08632	-4.648e+00	 4.912871	7.891e+00	0.022144	test
SIN3A@04148	-4.899e+00	 4.752426	7.887e+00	0.022170	test
SIN3A@09922	 3.576e+00	 6.729622	7.965e+00	0.022191	test
SIN3A@08092	 1.148e+01	 4.444230	8.486e+00	0.022269	test
SIN3A@13239	-4.711e+00	 5.452451	7.952e+00	0.022272	test
SIN3A@07080	 1.001e+01	 4.331659	7.929e+00	0.022410	test
SIN3A@00440	-3.883e+00	 5.466539	7.821e+00	0.022586	test
SIN3A@00889	-2.624e+00	 7.043926	7.805e+00	0.022693	test
SIN3A@08143	 5.322e+00	 4.436341	7.800e+00	0.022713	test
SIN3A@10966	-4.713e+00	 4.919579	7.790e+00	0.022787	test
SIN3A@03853	-4.055e+00	 5.301730	7.762e+00	0.022959	test
SIN3A@04202	-4.713e+00	 4.847423	7.748e+00	0.023051	test
SIN3A@08789	 6.352e+00	 4.899334	7.788e+00	0.023298	test
SIN3A@14390	-1.936e+00	 8.018450	7.714e+00	0.023304	negative
SIN3A@12995	 1.025e+01	 3.226557	8.301e+00	0.023316	test
SIN3A@10685	 7.231e+00	 4.890551	7.770e+00	0.023417	test
SIN3A@11823	-7.578e+00	 3.329030	7.692e+00	0.023420	test
SIN3A@10700	-7.580e+00	 3.330612	7.691e+00	0.023425	test
SIN3A@11050	-5.200e+00	 4.500839	7.689e+00	0.023436	test
SIN3A@10679	-3.493e+00	 5.872376	7.642e+00	0.023750	test
SIN3A@03116	 7.239e+00	 5.518375	7.691e+00	0.023939	test
SIN3A@13267	 3.343e+00	 6.645360	7.679e+00	0.024021	test
SIN3A@04923	 4.928e+00	 5.176982	7.669e+00	0.024087	test
SIN3A@00017	 4.327e+00	 5.196212	7.558e+00	0.024390	test
SIN3A@01972	-4.630e+00	 4.891557	7.504e+00	0.024704	test
SIN3A@11074	-4.419e+00	 5.084446	7.493e+00	0.024848	test
SIN3A@08035	 4.999e+00	 5.413111	7.509e+00	0.025195	test
SIN3A@07588	-4.684e+00	 4.696670	7.433e+00	0.025218	test
SIN3A@04401	 9.033e+00	 5.124820	7.483e+00	0.025386	test
SIN3A@02281	 8.567e+00	 2.908796	7.462e+00	0.025402	test
SIN3A@07876	 2.524e+00	 7.587734	7.473e+00	0.025458	test
SIN3A@01536	-5.133e+00	 4.475384	7.396e+00	0.025488	test
SIN3A@10588	-4.218e+00	 5.136982	7.380e+00	0.025602	test
SIN3A@12484	-4.077e+00	 5.457416	7.424e+00	0.025636	test
SIN3A@07992	 4.215e+00	 5.411325	7.415e+00	0.025882	test
SIN3A@04096	 7.157e+00	 3.881104	7.390e+00	0.026066	test
SIN3A@13395	-4.118e+00	 5.057945	7.306e+00	0.026163	test
SIN3A@13298	-4.183e+00	 5.063507	7.277e+00	0.026384	test
SIN3A@04889	 4.310e+00	 5.445720	7.330e+00	0.026518	test
SIN3A@01804	 2.787e+00	 7.310215	7.321e+00	0.026591	test
SIN3A@05124	 4.772e+00	 6.698275	7.316e+00	0.026624	test
SIN3A@01099	 5.710e+00	 5.949740	7.307e+00	0.026695	test
SIN3A@06889	-6.493e+00	 4.017404	7.258e+00	0.026891	test
SIN3A@08494	-5.244e+00	 4.319926	7.196e+00	0.027014	test
SIN3A@14006	-5.008e+00	 4.518392	7.196e+00	0.027018	test
SIN3A@12763	 2.275e+00	 7.628288	7.260e+00	0.027057	test
SIN3A@07682	 3.102e+00	 6.831609	7.221e+00	0.027364	test
SIN3A@01988	 4.820e+00	 4.648178	7.135e+00	0.027504	test
SIN3A@01484	-5.813e+00	 3.966889	7.128e+00	0.027561	test
SIN3A@03488	 8.210e+00	 4.311075	7.175e+00	0.027731	test
SIN3A@03072	 9.112e+00	 2.132514	7.598e+00	0.027919	test
SIN3A@08151	 3.801e+00	 6.662585	7.152e+00	0.027922	test
SIN3A@02732	 4.181e+00	 5.822248	7.117e+00	0.028205	test
SIN3A@08012	 3.225e+00	 6.637785	7.087e+00	0.028457	test
SIN3A@08980	-4.430e+00	 4.794792	7.008e+00	0.028557	test
SIN3A@03018	 4.829e+00	 4.697195	6.972e+00	0.029025	test
SIN3A@04948	 7.984e+00	 4.996222	7.005e+00	0.029150	test
SIN3A@00662	 2.750e+00	 7.247237	6.989e+00	0.029285	test
SIN3A@08963	-4.801e+00	 4.500118	6.921e+00	0.029314	test
SIN3A@12855	-4.889e+00	 4.403485	6.920e+00	0.029319	test
SIN3A@05413	 4.757e+00	 4.683934	6.921e+00	0.029375	test
SIN3A@11280	 4.436e+00	 4.806744	6.911e+00	0.029397	test
SIN3A@05232	 6.969e+00	 5.951900	6.968e+00	0.029464	test
SIN3A@03676	 9.684e+00	 2.678762	7.385e+00	0.029540	test
SIN3A@07835	 2.831e+00	 7.280945	6.930e+00	0.029802	test
SIN3A@11069	-8.067e+00	 4.317487	6.926e+00	0.029837	test
SIN3A@08335	 2.891e+00	 7.557004	6.917e+00	0.029913	test
SIN3A@02952	 8.358e+00	 4.690913	6.913e+00	0.029952	test
SIN3A@05391	-3.483e+00	 5.513230	6.849e+00	0.029956	test
SIN3A@01179	 7.782e+00	 3.890218	6.912e+00	0.029963	test
SIN3A@07845	 3.722e+00	 6.416044	6.909e+00	0.029986	test
SIN3A@03901	-3.874e+00	 5.199020	6.824e+00	0.030181	test
SIN3A@11844	 3.000e+00	 6.779531	6.886e+00	0.030192	test
SIN3A@10987	 8.970e+00	 4.436707	6.864e+00	0.030391	test
SIN3A@03738	-7.946e+00	 3.965174	6.858e+00	0.030448	test
SIN3A@13057	-3.996e+00	 5.017565	6.786e+00	0.030524	test
SIN3A@03490	-6.208e+00	 4.394413	6.832e+00	0.030684	test
SIN3A@05326	-3.961e+00	 5.261966	6.737e+00	0.031069	test
SIN3A@05634	-9.061e+00	 3.306076	6.781e+00	0.031151	test
SIN3A@00008	 4.553e+00	 5.626618	6.758e+00	0.031375	test
SIN3A@11826	-4.103e+00	 4.942838	6.689e+00	0.031443	test
SIN3A@07729	 3.323e+00	 6.245416	6.748e+00	0.031464	test
SIN3A@10961	 4.626e+00	 4.795396	6.712e+00	0.031549	test
SIN3A@09263	-3.652e+00	 5.291456	6.666e+00	0.031664	test
SIN3A@04031	 6.553e+00	 4.227166	6.727e+00	0.031669	test
SIN3A@07993	 3.711e+00	 5.957423	6.722e+00	0.031715	test
SIN3A@07847	 2.593e+00	 7.969380	6.712e+00	0.031812	test
SIN3A@05724	-2.667e+00	 6.739248	6.637e+00	0.031944	test
SIN3A@07850	 2.303e+00	 8.634177	6.691e+00	0.032006	test
SIN3A@03815	 2.911e+00	 6.736229	6.688e+00	0.032039	test
SIN3A@10711	 1.078e+01	 3.751274	7.079e+00	0.032093	test
SIN3A@00584	 8.462e+00	 4.992807	6.679e+00	0.032131	test
SIN3A@01193	 7.004e+00	 3.730693	6.662e+00	0.032291	test
SIN3A@11087	-4.320e+00	 4.723327	6.582e+00	0.032489	test
SIN3A@14379	-4.227e+00	 5.077246	6.584e+00	0.032863	negative
SIN3A@09574	 4.127e+00	 5.342010	6.603e+00	0.032879	test
SIN3A@11121	 5.185e+00	 4.512971	6.593e+00	0.032974	test
SIN3A@00181	 7.685e+00	 3.516455	6.590e+00	0.033007	test
SIN3A@06081	 7.100e+00	 4.124589	6.589e+00	0.033018	test
SIN3A@09856	-4.228e+00	 5.002085	6.540e+00	0.033118	test
SIN3A@04551	 3.570e+00	 6.327645	6.572e+00	0.033185	test
SIN3A@13807	-5.275e+00	 4.129030	6.513e+00	0.033194	test
SIN3A@05938	-9.169e+00	 3.411744	6.567e+00	0.033237	test
SIN3A@06040	 9.379e+00	 3.703387	6.554e+00	0.033368	test
SIN3A@02377	-6.553e+00	 3.652421	6.500e+00	0.033405	test
SIN3A@05496	 3.288e+00	 7.252944	6.536e+00	0.033554	test
SIN3A@04730	 5.669e+00	 5.115135	6.505e+00	0.033871	test
SIN3A@01265	 9.428e+00	 2.430979	6.881e+00	0.033902	test
SIN3A@12710	 8.167e+00	 1.248566	6.849e+00	0.033943	test
SIN3A@02113	-3.690e+00	 5.403078	6.446e+00	0.033966	test
SIN3A@05038	 8.500e+00	 2.842995	6.491e+00	0.034017	test
SIN3A@05087	-9.611e+00	 3.844406	6.482e+00	0.034112	test
SIN3A@09905	 6.914e+00	 3.644889	6.458e+00	0.034365	test
SIN3A@12422	 2.847e+00	 8.082595	6.453e+00	0.034423	test
SIN3A@01449	 3.593e+00	 5.839472	6.437e+00	0.034584	test
SIN3A@10780	 2.958e+00	 6.629628	6.375e+00	0.035255	test
SIN3A@02736	 8.633e+00	 1.680669	6.736e+00	0.035306	test
SIN3A@09749	-5.103e+00	 4.819940	6.367e+00	0.035341	test
SIN3A@07361	 3.328e+00	 7.244529	6.359e+00	0.035432	test
SIN3A@08089	-4.669e+00	 5.365468	6.357e+00	0.035450	test
SIN3A@04533	-6.820e+00	 3.107469	6.281e+00	0.035688	test
SIN3A@00617	 7.957e+00	 1.058372	6.650e+00	0.035912	test
SIN3A@10541	 4.667e+00	 4.422513	6.252e+00	0.036011	test
SIN3A@06133	-3.702e+00	 5.811444	6.300e+00	0.036091	test
SIN3A@04013	-4.649e+00	 4.513500	6.235e+00	0.036206	test
SIN3A@07810	 3.598e+00	 5.303115	6.228e+00	0.036285	test
SIN3A@01940	 3.707e+00	 6.238854	6.282e+00	0.036298	test
SIN3A@04092	-4.056e+00	 4.769627	6.227e+00	0.036299	test
SIN3A@00345	 3.583e+00	 5.664347	6.279e+00	0.036324	test
SIN3A@11937	-3.423e+00	 5.461160	6.220e+00	0.036379	test
SIN3A@10944	-4.456e+00	 4.727837	6.234e+00	0.036387	test
SIN3A@05607	 5.410e+00	 3.937146	6.216e+00	0.036424	test
SIN3A@08359	 4.938e+00	 4.505578	6.253e+00	0.036521	test
SIN3A@13288	-4.597e+00	 4.570750	6.211e+00	0.036521	test
SIN3A@07052	 3.283e+00	 6.538863	6.261e+00	0.036534	test
SIN3A@12829	-3.758e+00	 5.041051	6.206e+00	0.036541	test
SIN3A@02639	 7.017e+00	 1.436231	6.191e+00	0.036713	test
SIN3A@08182	 3.551e+00	 6.242898	6.236e+00	0.036820	test
SIN3A@03909	-1.649e+00	 8.111493	6.166e+00	0.037008	test
SIN3A@07696	 2.160e+00	 7.779623	6.209e+00	0.037135	test
SIN3A@07985	 3.321e+00	 6.083798	6.205e+00	0.037181	test
SIN3A@12531	-2.785e+00	 6.226484	6.134e+00	0.037387	test
SIN3A@14423	-3.817e+00	 4.934702	6.131e+00	0.037431	negative
SIN3A@02310	 7.603e+00	 0.743098	6.457e+00	0.037448	test
SIN3A@05919	 6.164e+00	 4.344558	6.170e+00	0.037585	test
SIN3A@11002	 8.626e+00	 1.668060	6.512e+00	0.037633	test
SIN3A@00471	 4.545e+00	 5.088893	6.161e+00	0.037703	test
SIN3A@09772	-3.440e+00	 5.300811	6.083e+00	0.038000	test
SIN3A@00192	-2.546e+00	 6.580018	6.078e+00	0.038065	test
SIN3A@09492	 1.039e+01	 3.370248	6.472e+00	0.038069	test
SIN3A@14260	-3.143e+00	 5.973309	6.097e+00	0.038074	negative
SIN3A@07422	 3.234e+00	 7.674705	6.125e+00	0.038134	test
SIN3A@00061	-3.742e+00	 5.097081	6.067e+00	0.038202	test
SIN3A@06736	 3.239e+00	 6.122223	6.115e+00	0.038253	test
SIN3A@08169	 3.077e+00	 7.897134	6.104e+00	0.038389	test
SIN3A@09936	 2.596e+00	 6.960234	6.091e+00	0.038543	test
SIN3A@10654	-3.790e+00	 4.926269	6.023e+00	0.038749	test
SIN3A@10741	-4.071e+00	 4.833742	6.021e+00	0.038775	test
SIN3A@03503	 4.750e+00	 4.299786	6.018e+00	0.038803	test
SIN3A@11011	 7.534e+00	 0.683548	6.336e+00	0.038886	test
SIN3A@04646	 7.856e+00	 2.226752	6.037e+00	0.039212	test
SIN3A@08467	-3.948e+00	 5.104658	6.008e+00	0.039323	test
SIN3A@11668	-3.270e+00	 5.953644	6.026e+00	0.039342	test
SIN3A@10281	 4.153e+00	 4.682636	5.972e+00	0.039388	test
SIN3A@04090	 2.722e+00	 7.070368	6.020e+00	0.039420	test
SIN3A@03278	-4.501e+00	 4.444649	5.969e+00	0.039426	test
SIN3A@10636	-4.365e+00	 4.500435	5.958e+00	0.039567	test
SIN3A@06381	-3.708e+00	 5.129884	5.953e+00	0.039630	test
SIN3A@06363	 3.770e+00	 6.099092	5.999e+00	0.039686	test
SIN3A@12871	 3.450e+00	 5.400678	5.942e+00	0.039791	test
SIN3A@01055	 7.046e+00	 3.772756	5.979e+00	0.039947	test
SIN3A@08391	-3.677e+00	 5.410408	5.974e+00	0.040009	test
SIN3A@13791	-4.669e+00	 4.477072	5.929e+00	0.040117	test
SIN3A@03154	 6.858e+00	 3.217124	5.949e+00	0.040187	test
SIN3A@05510	 3.522e+00	 5.878581	5.959e+00	0.040194	test
SIN3A@05296	-4.231e+00	 4.557484	5.909e+00	0.040206	test
SIN3A@03806	 4.274e+00	 6.676719	5.954e+00	0.040258	test
SIN3A@01641	-4.560e+00	 4.467560	5.899e+00	0.040344	test
SIN3A@04953	-5.714e+00	 3.871006	5.907e+00	0.040426	test
SIN3A@06125	-3.057e+00	 5.696201	5.891e+00	0.040438	test
SIN3A@12410	-3.204e+00	 5.941436	5.935e+00	0.040463	test
SIN3A@01074	-5.169e+00	 3.951481	5.884e+00	0.040534	test
SIN3A@09899	-4.073e+00	 4.905005	5.894e+00	0.040603	test
SIN3A@11845	 3.706e+00	 5.614763	5.917e+00	0.040744	test
SIN3A@08045	 3.775e+00	 7.132782	5.907e+00	0.040876	test
SIN3A@04723	 3.383e+00	 7.574612	5.900e+00	0.040971	test
