logFC	logCPM	F	PValue	status
Sox2-hU6@00132	-2.985e+00	 1.688867	1.070e+01	4.625e-03	test
Sox2-hU6@00133	 2.022e-01	 5.588062	2.971e-01	5.929e-01	test
Sox2-hU6@00134	 2.227e-01	 6.554240	7.564e-01	3.969e-01	test
Sox2-hU6@00135	-2.468e-01	 5.659772	4.639e-01	5.052e-01	test
Sox2-hU6@00136	 6.647e-01	 2.417607	7.116e-01	4.109e-01	test
Sox2-hU6@00137	-3.060e-01	 5.596465	8.820e-01	3.611e-01	test
Sox2-hU6@00138	 1.915e+00	 4.167872	2.801e+00	1.322e-01	test
Sox2-hU6@00139	 9.678e-01	 3.491502	1.925e+00	1.837e-01	test
Sox2-hU6@00140	-1.542e-01	 7.422642	4.373e-01	5.175e-01	test
Sox2-hU6@00141	 2.089e-01	 5.693986	3.217e-01	5.782e-01	test
Sox2-hU6@00142	-2.676e-01	 3.719580	2.156e-01	6.484e-01	test
Sox2-hU6@00143	-1.452e-01	 5.032226	1.397e-01	7.134e-01	test
Sox2-hU6@00144	 1.710e-01	 6.229042	4.138e-01	5.288e-01	test
Sox2-hU6@00145	-9.784e-01	 2.852597	1.267e+00	2.769e-01	test
Sox2-hU6@00146	 5.835e-01	 5.672531	2.674e+00	1.209e-01	test
Sox2-hU6@00147	 3.708e-02	 6.660561	1.811e-02	8.946e-01	test
Sox2-hU6@00148	 4.804e-01	 5.854068	2.166e+00	1.599e-01	test
Sox2-hU6@00149	-1.461e-01	 4.772057	1.565e-01	6.974e-01	test
Sox2-hU6@00150	 3.165e-01	 4.346050	3.832e-01	5.443e-01	test
Sox2-hU6@00151	 8.181e-02	 4.055549	2.556e-02	8.749e-01	test
Sox2-hU6@00152	 4.837e-01	 5.262617	1.199e+00	2.895e-01	test
Sox2-hU6@00153	-4.709e-02	 5.452121	2.032e-02	8.884e-01	test
Sox2-hU6@00154	-2.053e-01	 5.258177	3.517e-01	5.611e-01	test
Sox2-hU6@00155	 5.044e-01	 5.508806	1.800e+00	1.978e-01	test
Sox2-hU6@00156	 5.747e-01	 5.843914	3.189e+00	9.243e-02	test
Sox2-hU6@00157	 1.434e-01	 1.295230	1.303e-02	9.105e-01	test
Sox2-hU6@00158	-7.067e-02	 5.002947	2.888e-02	8.671e-01	test
Sox2-hU6@00159	 2.336e-01	 4.467998	2.833e-01	6.016e-01	test
Sox2-hU6@00160	 1.525e+00	 3.227414	3.527e+00	7.835e-02	test
Sox2-hU6@00161	 2.397e-01	 4.557478	3.144e-01	5.825e-01	test
Sox2-hU6@00162	-8.246e-01	 3.824825	2.209e+00	1.560e-01	test
Sox2-hU6@00163	-2.491e-01	 5.103523	5.008e-01	4.890e-01	test
Sox2-hU6@00164	-1.112e-01	 1.894317	1.549e-02	9.025e-01	test
Sox2-hU6@00165	 3.175e-01	 3.950209	3.704e-01	5.510e-01	test
Sox2-hU6@00166	-2.479e-02	 4.817829	3.285e-03	9.550e-01	test
Sox2-hU6@00167	 1.485e+00	 5.168614	6.891e+00	1.947e-02	test
Sox2-hU6@00168	 4.193e-01	 4.193751	5.833e-01	4.558e-01	test
Sox2-hU6@00169	 5.892e-02	 5.234266	2.559e-02	8.748e-01	test
Sox2-hU6@00170	 1.124e+00	 2.577809	1.135e+00	3.029e-01	test
Sox2-hU6@00171	-1.690e-02	 4.572717	1.325e-03	9.714e-01	test
Sox2-hU6@00172	 2.236e-01	 6.403985	5.538e-01	4.672e-01	test
Sox2-hU6@00173	-4.351e-01	 4.909351	1.224e+00	2.845e-01	test
Sox2-hU6@00174	 1.741e-01	 3.381170	5.925e-02	8.107e-01	test
Sox2-hU6@00175	-2.509e-01	 4.995766	4.905e-01	4.934e-01	test
Sox2-hU6@00176	-1.136e-01	 3.680569	3.212e-02	8.600e-01	test
Sox2-hU6@00177	 1.245e-01	 5.297665	5.489e-02	8.182e-01	test
Sox2-hU6@00178	 2.614e-01	 4.196122	2.694e-01	6.106e-01	test
Sox2-hU6@00179	 3.442e-01	 3.431685	3.166e-01	5.812e-01	test
Sox2-hU6@00180	-1.879e-01	 4.892775	1.530e-01	7.008e-01	test
Sox2-hU6@00181	 4.711e-01	 1.733542	2.668e-01	6.123e-01	test
Sox2-hU6@00182	 2.145e-01	 3.909839	1.344e-01	7.186e-01	test
Sox2-hU6@00183	-4.362e-01	 2.298492	3.131e-01	5.832e-01	test
Sox2-hU6@00184	 1.158e+00	 5.347899	1.072e+01	4.593e-03	test
Sox2-hU6@00185	-1.122e-01	 5.432270	1.047e-01	7.504e-01	test
Sox2-hU6@00186	-9.922e-01	 2.682203	2.172e+00	1.593e-01	test
