logFC	logCPM	F	PValue	status
Sox2-hU6@00145	-3.285e-01	 3.259917	1.396e-01	7.146e-01	test
Sox2-hU6@00146	 6.652e-01	 5.636393	2.719e+00	1.187e-01	test
Sox2-hU6@00147	 7.216e-02	 6.670997	5.393e-02	8.193e-01	test
Sox2-hU6@00148	 5.151e-01	 5.798115	2.213e+00	1.562e-01	test
Sox2-hU6@00149	-1.091e-01	 4.814782	6.678e-02	7.993e-01	test
Sox2-hU6@00150	-1.512e-01	 4.051454	8.162e-02	7.787e-01	test
Sox2-hU6@00151	 6.379e-02	 4.031312	1.158e-02	9.157e-01	test
Sox2-hU6@00152	 5.464e-01	 5.215648	1.099e+00	3.135e-01	test
Sox2-hU6@00153	-8.467e-04	 5.480411	5.113e-06	9.982e-01	test
Sox2-hU6@00154	-2.602e-01	 5.268128	4.636e-01	5.056e-01	test
Sox2-hU6@00155	 1.461e-01	 5.235764	1.295e-01	7.236e-01	test
Sox2-hU6@00156	 6.846e-01	 5.817931	4.019e+00	6.209e-02	test
Sox2-hU6@00157	 6.246e-01	 1.537825	1.742e-01	6.831e-01	test
Sox2-hU6@00158	 3.158e-01	 5.215006	5.779e-01	4.581e-01	test
Sox2-hU6@00159	 2.749e-01	 4.449476	3.303e-01	5.734e-01	test
Sox2-hU6@00160	 9.298e-02	 2.121646	9.573e-03	9.233e-01	test
Sox2-hU6@00161	 3.145e-01	 4.558270	4.459e-01	5.137e-01	test
Sox2-hU6@00162	-3.630e-01	 4.145027	4.529e-01	5.105e-01	test
Sox2-hU6@00163	-4.049e-01	 5.073043	1.030e+00	3.251e-01	test
Sox2-hU6@00164	 1.397e-01	 2.019287	1.998e-02	8.893e-01	test
Sox2-hU6@00165	 2.701e-01	 3.872553	2.167e-01	6.478e-01	test
Sox2-hU6@00166	-4.348e-01	 4.636407	9.065e-01	3.551e-01	test
Sox2-hU6@00167	 1.430e+00	 4.924299	8.398e+00	1.073e-02	test
Sox2-hU6@00168	 7.979e-02	 3.944778	1.526e-02	9.034e-01	test
Sox2-hU6@00169	 2.207e-01	 5.306878	2.865e-01	5.998e-01	test
Sox2-hU6@00170	 3.205e-02	 1.756471	7.162e-04	9.790e-01	test
Sox2-hU6@00171	-5.924e-02	 4.553637	1.159e-02	9.157e-01	test
Sox2-hU6@00172	 4.658e-01	 6.498633	1.757e+00	2.043e-01	test
Sox2-hU6@00173	-5.647e-01	 4.922411	1.779e+00	2.008e-01	test
Sox2-hU6@00174	 1.016e-01	 3.313689	2.488e-02	8.766e-01	test
Sox2-hU6@00175	-2.590e-01	 5.039081	4.015e-01	5.352e-01	test
Sox2-hU6@00176	 3.636e-01	 3.943982	3.496e-01	5.627e-01	test
Sox2-hU6@00177	-4.613e-03	 5.213967	9.981e-05	9.922e-01	test
