logFC	logCPM	F	PValue	status
Sox2-hU6@00184	 1.064e+00	 5.125979	6.439e+00	2.373e-02	test
Sox2-hU6@00185	 1.976e-02	 5.529371	2.345e-03	9.621e-01	test
Sox2-hU6@00186	-8.787e-01	 2.907756	1.140e+00	3.038e-01	test
Sox2-hU6@00187	-4.881e-01	 5.554052	1.476e+00	2.446e-01	test
Sox2-hU6@00188	 1.086e-02	 5.712489	7.567e-04	9.784e-01	test
Sox2-hU6@00189	 8.225e-01	 2.616164	8.086e-01	3.838e-01	test
Sox2-hU6@00190	 1.267e+00	 6.172778	1.030e+01	6.316e-03	test
Sox2-hU6@00191	-4.532e-01	 5.289236	1.269e+00	2.790e-01	test
Sox2-hU6@00192	-2.433e-01	 5.662864	4.522e-01	5.123e-01	test
Sox2-hU6@00193	 1.293e-02	 6.993651	1.969e-03	9.652e-01	test
Sox2-hU6@00194	-4.894e-01	 6.712233	2.839e+00	1.142e-01	test
Sox2-hU6@00195	 2.900e-01	 5.073186	4.443e-01	5.159e-01	test
Sox2-hU6@00196	-9.606e-01	 3.424638	1.510e+00	2.395e-01	test
Sox2-hU6@00197	-9.694e-02	 3.612794	1.776e-02	8.959e-01	test
Sox2-hU6@00198	 1.129e+00	 5.511743	7.452e+00	1.631e-02	test
Sox2-hU6@00199	-1.576e-01	 5.228794	1.275e-01	7.263e-01	test
Sox2-hU6@00200	-1.534e-01	 6.381830	2.133e-01	6.513e-01	test
Sox2-hU6@00201	-4.739e-02	 6.433003	2.366e-02	8.799e-01	test
Sox2-hU6@00202	 8.859e-01	 4.033671	1.200e+00	2.935e-01	test
Sox2-hU6@00203	 1.399e-01	 5.126094	1.001e-01	7.564e-01	test
Sox2-hU6@00204	 4.543e-02	 4.771170	9.957e-03	9.219e-01	test
Sox2-hU6@00205	 6.935e-01	 3.673885	1.161e+00	2.996e-01	test
Sox2-hU6@00206	-2.898e-01	 4.112107	1.658e-01	6.902e-01	test
Sox2-hU6@00207	 1.020e+00	 3.556340	2.347e+00	1.479e-01	test
Sox2-hU6@00208	 6.494e-01	 3.659927	1.046e+00	3.238e-01	test
Sox2-hU6@00209	 1.282e+00	 1.840172	9.476e-01	3.469e-01	test
Sox2-hU6@00210	 1.896e-01	 7.372287	5.169e-01	4.840e-01	test
Sox2-hU6@00211	 3.569e-01	 4.833212	6.039e-01	4.501e-01	test
Sox2-hU6@00212	 1.409e+00	 4.740826	8.402e+00	1.170e-02	test
Sox2-hU6@00213	-1.578e-01	 2.999926	3.502e-02	8.542e-01	test
Sox2-hU6@00214	 1.077e+00	 8.037979	3.549e+00	1.011e-01	test
Sox2-hU6@00215	 3.618e-01	 5.899054	1.072e+00	3.180e-01	test
Sox2-hU6@00216	 8.083e-02	 5.949968	3.505e-02	8.542e-01	test
Sox2-hU6@00217	 1.211e-01	 5.307299	6.950e-02	7.959e-01	test
Sox2-hU6@00218	 2.203e-01	 5.178356	2.879e-01	6.000e-01	test
Sox2-hU6@00219	 2.626e-01	 5.626728	4.876e-01	4.965e-01	test
Sox2-hU6@00220	 7.343e-02	 6.045638	4.406e-02	8.368e-01	test
