logFC	logCPM	F	PValue	status
Sox2-hU6@00243	 3.027e-01	 4.243015	3.288e-01	5.749e-01	test
Sox2-hU6@00244	 7.538e-01	 3.082498	1.298e+00	2.725e-01	test
Sox2-hU6@00245	 1.443e-02	 4.978915	1.440e-03	9.702e-01	test
Sox2-hU6@00246	-3.611e-01	 1.222749	1.136e-01	7.407e-01	test
Sox2-hU6@00247	 6.186e-02	 5.063692	2.438e-02	8.780e-01	test
Sox2-hU6@00248	 3.813e-01	 4.335097	4.483e-01	5.135e-01	test
Sox2-hU6@00249	 2.080e-01	 4.990461	3.268e-01	5.760e-01	test
Sox2-hU6@00250	-1.578e-01	 5.592586	1.079e-01	7.475e-01	test
Sox2-hU6@00251	-3.626e-01	 6.796515	1.742e+00	2.068e-01	test
Sox2-hU6@00252	-2.343e-01	 3.266490	1.374e-01	7.161e-01	test
Sox2-hU6@00253	 1.752e-01	 3.707191	8.780e-02	7.711e-01	test
Sox2-hU6@00254	-3.655e-01	 2.673176	2.567e-01	6.198e-01	test
Sox2-hU6@00255	 8.505e-02	 3.755827	1.601e-02	9.010e-01	test
Sox2-hU6@00256	-3.748e-02	 5.019484	8.462e-03	9.279e-01	test
Sox2-hU6@00257	 3.048e-02	 3.606699	2.606e-03	9.600e-01	test
Sox2-hU6@00258	-5.980e-02	 5.723448	3.539e-02	8.533e-01	test
Sox2-hU6@00259	-5.265e-01	 5.080171	1.685e+00	2.139e-01	test
Sox2-hU6@00260	 4.713e-01	 4.711829	1.065e+00	3.184e-01	test
Sox2-hU6@00261	-3.991e-01	 3.004499	4.098e-01	5.318e-01	test
Sox2-hU6@00262	-2.892e-01	 6.652129	1.367e+00	2.606e-01	test
Sox2-hU6@00263	 8.287e-01	 2.792911	1.187e+00	2.931e-01	test
Sox2-hU6@00264	 4.190e-01	 5.421231	8.605e-01	3.685e-01	test
Sox2-hU6@00265	-3.957e-01	 4.447927	9.798e-01	3.380e-01	test
Sox2-hU6@00266	-3.723e-01	 3.862618	5.121e-01	4.853e-01	test
Sox2-hU6@00267	 1.539e-01	 2.694504	4.370e-02	8.372e-01	test
Sox2-hU6@00268	 6.307e-01	 4.105299	1.305e+00	2.713e-01	test
Sox2-hU6@00269	-6.222e-01	 4.499101	2.173e+00	1.612e-01	test
Sox2-hU6@00270	-1.280e+00	 4.960267	8.096e+00	1.236e-02	test
Sox2-hU6@00271	-1.023e-01	 7.122524	1.832e-01	6.747e-01	test
Sox2-hU6@00272	-6.524e-02	 6.103771	4.160e-02	8.411e-01	test
Sox2-hU6@00273	-8.395e-01	 2.550906	1.362e+00	2.615e-01	test
Sox2-hU6@00274	-5.592e-02	 6.398723	4.652e-02	8.321e-01	test
Sox2-hU6@00275	-2.103e-01	 3.955624	9.427e-02	7.633e-01	test
Sox2-hU6@00276	 3.694e-01	 6.159018	7.926e-01	3.883e-01	test
Sox2-hU6@00277	 9.839e-02	 5.512389	6.857e-02	7.970e-01	test
Sox2-hU6@00278	-3.780e-01	 3.752784	5.731e-01	4.608e-01	test
Sox2-hU6@00279	 1.791e-01	 3.321399	9.730e-02	7.594e-01	test
