logFC	logCPM	F	PValue	status
SIN3A@11202	-1.483e+00	 6.31906	3.780e+00	0.086232	test
SIN3A@05497	-2.766e+00	 4.31650	3.754e+00	0.086413	test
SIN3A@03116	 1.322e+00	 6.30672	3.766e+00	0.086694	test
SIN3A@10880	-3.085e+00	 3.59348	3.740e+00	0.087625	test
SIN3A@12903	-2.932e+00	 3.35449	3.705e+00	0.088230	test
SIN3A@00952	-2.900e+00	 2.86950	3.685e+00	0.088877	test
SIN3A@11526	-2.949e+00	 3.58099	3.680e+00	0.089408	test
SIN3A@07966	 2.630e+00	 5.29521	3.690e+00	0.089442	test
SIN3A@04291	 2.159e+00	 6.06091	3.686e+00	0.089555	test
SIN3A@07890	 3.572e+00	 4.16930	3.673e+00	0.090051	test
SIN3A@11214	-2.887e+00	 3.77576	3.653e+00	0.090352	test
SIN3A@05804	-3.290e+00	 2.98247	3.652e+00	0.090833	test
SIN3A@03266	 1.795e+00	 6.79395	3.644e+00	0.091126	test
SIN3A@00798	-2.926e+00	 2.53277	3.623e+00	0.091173	test
SIN3A@07920	 1.669e+00	 6.55792	3.634e+00	0.091489	test
SIN3A@03628	-2.840e+00	 3.30783	3.581e+00	0.092814	test
SIN3A@09648	-2.685e+00	 4.17366	3.571e+00	0.093170	test
SIN3A@07179	-2.583e+00	 4.49869	3.565e+00	0.093389	test
SIN3A@06546	-2.352e+00	 4.98866	3.564e+00	0.093437	test
SIN3A@07905	 2.657e+00	 5.53636	3.580e+00	0.093568	test
SIN3A@10066	-5.816e+00	 1.49535	3.579e+00	0.093581	test
SIN3A@07887	 3.024e+00	 4.73736	3.578e+00	0.093634	test
SIN3A@12028	 3.514e+00	 4.14156	3.578e+00	0.093643	test
SIN3A@07878	 1.208e+00	 6.20684	3.556e+00	0.093722	test
SIN3A@00689	-2.797e+00	 3.52989	3.553e+00	0.093912	test
SIN3A@06578	-2.847e+00	 2.72603	3.551e+00	0.093953	test
SIN3A@08061	 3.534e+00	 4.12588	3.562e+00	0.094231	test
SIN3A@10158	-2.627e+00	 4.03197	3.542e+00	0.094307	test
SIN3A@08549	-1.979e+00	 5.44426	3.538e+00	0.094500	test
SIN3A@09570	-2.885e+00	 3.31986	3.534e+00	0.094807	test
SIN3A@09936	 1.351e+00	 6.35815	3.544e+00	0.094968	test
SIN3A@09393	-2.677e+00	 3.58355	3.525e+00	0.094975	test
SIN3A@04413	-2.738e+00	 4.21885	3.525e+00	0.095002	test
SIN3A@10748	 3.464e+00	 4.87943	3.541e+00	0.095051	test
SIN3A@07919	 1.245e+00	 7.29393	3.525e+00	0.095159	test
SIN3A@07361	 2.294e+00	 6.16666	3.536e+00	0.095277	test
